,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,last_fico_range_high,last_fico_range_low,pub_rec_bankruptcies,debt_settlement_flag
95,7000.0,7000.0,7000.0, 36 months, 11.71%,231.54,B,B3,4 years,OWN,39120.0,Not Verified,Dec-2011,Fully Paid,debt_consolidation,FL,21.01,0.0,1996-12-01 00:00:00,675.0,679.0,0.0,8.0,1.0,9414.0,52.4,549.0,545.0,0.0,N
96,15300.0,15300.0,15275.0, 60 months, 22.06%,423.1,F,F4,6 years,RENT,85000.0,Verified,Dec-2011,Fully Paid,credit_card,VA,20.58,0.0,1984-02-01 00:00:00,670.0,674.0,2.0,14.0,0.0,26524.0,89.7,689.0,685.0,0.0,N
97,20000.0,12800.0,12775.0, 60 months, 11.71%,282.86,B,B3,4 years,MORTGAGE,47800.0,Verified,Dec-2011,Fully Paid,debt_consolidation,VA,10.04,0.0,2001-11-01 00:00:00,740.0,744.0,0.0,15.0,0.0,16447.0,46.3,749.0,745.0,0.0,N
98,17500.0,17500.0,17500.0, 60 months, 17.27%,437.47,D,D3,7 years,MORTGAGE,45000.0,Not Verified,Dec-2011,Charged Off,credit_card,WA,21.31,0.0,2002-09-01 00:00:00,700.0,704.0,2.0,13.0,0.0,20129.0,86.1,544.0,540.0,0.0,N
99,3500.0,3500.0,3500.0, 36 months,  6.03%,106.53,A,A1,10+ years,MORTGAGE,83000.0,Verified,Dec-2011,Fully Paid,car,IL,2.31,0.0,1986-01-01 00:00:00,745.0,749.0,0.0,6.0,0.0,3092.0,13.4,734.0,730.0,0.0,N
100,6000.0,6000.0,6000.0, 60 months, 12.69%,135.57,B,B5,< 1 year,RENT,81000.0,Source Verified,Dec-2011,Fully Paid,major_purchase,CO,13.66,1.0,2004-11-01 00:00:00,695.0,699.0,0.0,6.0,0.0,15102.0,50.0,769.0,765.0,0.0,N
101,6200.0,6200.0,6200.0, 36 months,  9.91%,199.8,B,B1,2 years,RENT,25000.0,Not Verified,Dec-2011,Charged Off,debt_consolidation,CA,20.64,0.0,1998-05-01 00:00:00,710.0,714.0,2.0,7.0,0.0,6533.0,47.7,574.0,570.0,0.0,N
102,16000.0,16000.0,16000.0, 60 months, 17.58%,402.65,D,D4,7 years,RENT,65000.0,Not Verified,Dec-2011,Fully Paid,debt_consolidation,KS,15.56,0.0,1996-10-01 00:00:00,695.0,699.0,0.0,8.0,0.0,21166.0,87.1,684.0,680.0,0.0,N
103,6000.0,6000.0,6000.0, 36 months,  8.90%,190.52,A,A5,8 years,OWN,28800.0,Not Verified,Dec-2011,Fully Paid,debt_consolidation,NJ,13.17,0.0,2005-07-01 00:00:00,700.0,704.0,0.0,11.0,0.0,5269.0,36.8,509.0,505.0,0.0,N
104,7200.0,7200.0,7200.0, 36 months,  9.91%,232.02,B,B1,6 years,RENT,135000.0,Not Verified,Dec-2011,Fully Paid,credit_card,NY,6.12,0.0,1997-01-01 00:00:00,695.0,699.0,0.0,7.0,0.0,16627.0,79.6,669.0,665.0,0.0,N
105,9500.0,9500.0,9500.0, 36 months,  8.90%,301.66,A,A5,7 years,MORTGAGE,50000.0,Not Verified,Dec-2011,Fully Paid,credit_card,TX,8.18,0.0,2005-06-01 00:00:00,720.0,724.0,0.0,8.0,0.0,13422.0,60.5,634.0,630.0,0.0,N
106,18825.0,18825.0,18800.0, 60 months, 16.77%,465.53,D,D2,10+ years,RENT,38000.0,Verified,Dec-2011,Charged Off,debt_consolidation,TX,23.18,0.0,2004-12-01 00:00:00,700.0,704.0,0.0,6.0,0.0,11004.0,79.7,664.0,660.0,0.0,Y
107,24000.0,24000.0,24000.0, 36 months, 10.65%,781.76,B,B2,10+ years,RENT,45000.0,Verified,Dec-2011,Fully Paid,debt_consolidation,CA,14.8,0.0,1990-02-01 00:00:00,725.0,729.0,0.0,5.0,0.0,24708.0,55.2,744.0,740.0,0.0,N
108,6000.0,6000.0,6000.0, 36 months, 13.49%,203.59,C,C1,10+ years,RENT,80000.0,Not Verified,Dec-2011,Fully Paid,debt_consolidation,CA,11.58,0.0,2002-02-01 00:00:00,665.0,669.0,0.0,8.0,0.0,15499.0,83.8,704.0,700.0,0.0,N
109,6000.0,6000.0,6000.0, 36 months, 13.49%,203.59,C,C1,5 years,RENT,50000.0,Not Verified,Dec-2011,Fully Paid,debt_consolidation,AZ,15.38,0.0,2004-03-01 00:00:00,690.0,694.0,1.0,6.0,0.0,15191.0,91.5,704.0,700.0,0.0,N
110,2100.0,2100.0,2100.0, 36 months, 12.42%,70.18,B,B4,10+ years,MORTGAGE,30000.0,Not Verified,Dec-2011,Fully Paid,vacation,LA,19.72,0.0,1995-07-01 00:00:00,690.0,694.0,1.0,12.0,0.0,12183.0,82.9,614.0,610.0,0.0,N
111,5500.0,5500.0,5500.0, 36 months,  6.62%,168.88,A,A2,8 years,MORTGAGE,110000.0,Verified,Dec-2011,Fully Paid,small_business,CT,9.69,0.0,1994-08-01 00:00:00,740.0,744.0,0.0,7.0,0.0,14136.0,21.9,839.0,835.0,0.0,N
112,11000.0,11000.0,11000.0, 36 months,  6.62%,337.75,A,A2,8 years,OWN,45608.0,Source Verified,Dec-2011,Fully Paid,debt_consolidation,LA,20.5,0.0,1992-06-01 00:00:00,735.0,739.0,0.0,7.0,0.0,10677.0,58.7,609.0,605.0,0.0,N
113,26800.0,26800.0,26800.0, 60 months, 20.89%,723.38,F,F1,3 years,MORTGAGE,120000.0,Verified,Dec-2011,Fully Paid,debt_consolidation,FL,12.15,0.0,2006-05-01 00:00:00,680.0,684.0,0.0,13.0,0.0,14772.0,48.0,684.0,680.0,0.0,N
114,8000.0,8000.0,8000.0, 36 months, 12.69%,268.36,B,B5,5 years,MORTGAGE,35000.0,Not Verified,Dec-2011,Fully Paid,debt_consolidation,IL,10.05,0.0,2002-10-01 00:00:00,705.0,709.0,0.0,7.0,0.0,6842.0,97.7,634.0,630.0,0.0,N
115,10000.0,10000.0,10000.0, 36 months, 18.25%,362.78,D,D5,1 year,RENT,75000.0,Source Verified,Dec-2011,Charged Off,credit_card,CA,24.14,0.0,1997-03-01 00:00:00,665.0,669.0,0.0,9.0,0.0,22828.0,96.3,614.0,610.0,0.0,N
116,8000.0,8000.0,8000.0, 36 months, 11.71%,264.61,B,B3,9 years,MORTGAGE,35000.0,Verified,Dec-2011,Fully Paid,credit_card,NV,9.7,0.0,2006-04-01 00:00:00,690.0,694.0,0.0,7.0,0.0,6142.0,46.5,744.0,740.0,0.0,N
117,10000.0,10000.0,10000.0, 36 months,  8.90%,317.54,A,A5,6 years,RENT,24000.0,Verified,Dec-2011,Fully Paid,debt_consolidation,CA,7.0,0.0,2000-01-01 00:00:00,710.0,714.0,0.0,6.0,0.0,6734.0,49.5,679.0,675.0,0.0,N
118,12000.0,12000.0,12000.0, 36 months, 11.71%,396.92,B,B3,2 years,MORTGAGE,126000.0,Not Verified,Dec-2011,Fully Paid,debt_consolidation,OH,13.32,0.0,1990-04-01 00:00:00,695.0,699.0,0.0,17.0,0.0,32711.0,54.1,814.0,810.0,0.0,N
119,10000.0,10000.0,10000.0, 36 months,  7.90%,312.91,A,A4,1 year,RENT,43000.0,Not Verified,Dec-2011,Fully Paid,debt_consolidation,CA,25.26,0.0,2003-06-01 00:00:00,730.0,734.0,0.0,8.0,0.0,8215.0,37.2,714.0,710.0,0.0,N
120,12000.0,12000.0,12000.0, 36 months,  9.91%,386.7,B,B1,1 year,RENT,50000.0,Not Verified,Dec-2011,Fully Paid,debt_consolidation,CA,16.44,0.0,2000-01-01 00:00:00,725.0,729.0,1.0,11.0,0.0,14335.0,29.3,709.0,705.0,0.0,N
121,25000.0,25000.0,23088.16105796584, 60 months, 13.49%,575.12,C,C1,10+ years,MORTGAGE,67000.0,Verified,Dec-2011,Charged Off,credit_card,AK,14.15,0.0,1999-08-01 00:00:00,740.0,744.0,0.0,6.0,0.0,15319.0,91.2,604.0,600.0,0.0,N
122,19750.0,19750.0,19725.0, 36 months, 10.65%,643.33,B,B2,4 years,RENT,45000.0,Verified,Dec-2011,Charged Off,debt_consolidation,OR,22.8,0.0,2000-09-01 00:00:00,720.0,724.0,0.0,12.0,0.0,16576.0,54.2,499.0,0.0,0.0,N
123,10000.0,10000.0,10000.0, 36 months,  9.91%,322.25,B,B1,3 years,RENT,31200.0,Source Verified,Dec-2011,Fully Paid,debt_consolidation,NY,14.81,0.0,2005-10-01 00:00:00,710.0,714.0,0.0,13.0,0.0,5540.0,27.0,779.0,775.0,0.0,N
124,13650.0,13650.0,13650.0, 36 months, 12.42%,456.12,B,B4,4 years,RENT,66000.0,Verified,Dec-2011,Fully Paid,debt_consolidation,NV,24.09,0.0,2001-02-01 00:00:00,675.0,679.0,0.0,11.0,0.0,8933.0,56.5,569.0,565.0,0.0,N
125,28000.0,11800.0,11775.0, 60 months, 19.91%,312.04,E,E4,10+ years,RENT,52000.0,Verified,Dec-2011,Charged Off,debt_consolidation,TX,20.7,0.0,1988-12-01 00:00:00,685.0,689.0,0.0,10.0,0.0,29178.0,87.6,554.0,550.0,0.0,N
126,18000.0,18000.0,18000.0, 36 months,  7.90%,563.23,A,A4,10+ years,RENT,56964.0,Source Verified,Dec-2011,Fully Paid,debt_consolidation,CA,27.55,0.0,1999-02-01 00:00:00,720.0,724.0,0.0,7.0,0.0,17381.0,76.6,764.0,760.0,0.0,N
127,2500.0,2500.0,2500.0, 36 months, 14.27%,85.78,C,C2,7 years,RENT,49500.0,Source Verified,Dec-2011,Fully Paid,debt_consolidation,FL,10.33,0.0,2004-11-01 00:00:00,670.0,674.0,1.0,7.0,0.0,9868.0,37.7,674.0,670.0,0.0,N
128,21000.0,21000.0,20120.806572591904, 60 months, 20.30%,559.89,E,E5,10+ years,RENT,70000.0,Verified,Dec-2011,Fully Paid,credit_card,CO,23.21,0.0,1991-12-01 00:00:00,670.0,674.0,2.0,17.0,0.0,12508.0,70.7,739.0,735.0,0.0,N
129,35000.0,35000.0,35000.0, 36 months,  8.90%,1111.37,A,A5,6 years,MORTGAGE,125000.0,Verified,Dec-2011,Fully Paid,debt_consolidation,CA,22.71,0.0,2000-08-01 00:00:00,740.0,744.0,0.0,8.0,0.0,9051.0,34.8,714.0,710.0,0.0,N
130,10000.0,10000.0,10000.0, 36 months,  7.51%,311.11,A,A3,3 years,RENT,33000.0,Not Verified,Dec-2011,Fully Paid,credit_card,NJ,9.75,0.0,2004-10-01 00:00:00,745.0,749.0,1.0,9.0,0.0,68.0,0.6,719.0,715.0,0.0,N
131,7000.0,7000.0,7000.0, 36 months, 12.69%,234.82,B,B5,< 1 year,RENT,30000.0,Source Verified,Dec-2011,Fully Paid,credit_card,VA,15.8,0.0,2004-08-01 00:00:00,675.0,679.0,2.0,7.0,0.0,15455.0,47.6,614.0,610.0,0.0,N
132,24000.0,24000.0,24000.0, 36 months, 15.96%,843.3,C,C5,8 years,MORTGAGE,90000.0,Source Verified,Dec-2011,Charged Off,home_improvement,CA,9.17,0.0,1995-06-01 00:00:00,715.0,719.0,1.0,9.0,0.0,30952.0,71.2,564.0,560.0,0.0,N
133,10625.0,10625.0,10625.0, 36 months,  7.51%,330.56,A,A3,5 years,MORTGAGE,23000.0,Not Verified,Dec-2011,Fully Paid,medical,OR,18.89,0.0,2005-02-01 00:00:00,730.0,734.0,1.0,9.0,0.0,7114.0,43.4,719.0,715.0,0.0,N
134,5000.0,5000.0,5000.0, 36 months, 14.65%,172.48,C,C3,2 years,RENT,24000.0,Source Verified,Dec-2011,Fully Paid,debt_consolidation,PA,18.3,0.0,2005-11-01 00:00:00,670.0,674.0,2.0,5.0,0.0,2429.0,33.3,664.0,660.0,0.0,N
135,8850.0,8850.0,8850.0, 36 months,  6.62%,271.73,A,A2,10+ years,RENT,62000.0,Source Verified,Dec-2011,Fully Paid,credit_card,MD,17.71,0.0,1998-09-01 00:00:00,735.0,739.0,0.0,7.0,0.0,9466.0,35.9,754.0,750.0,0.0,N
136,6375.0,6375.0,6375.0, 36 months,  7.51%,198.34,A,A3,4 years,RENT,44000.0,Source Verified,Dec-2011,Fully Paid,debt_consolidation,GA,4.8,0.0,2000-11-01 00:00:00,730.0,734.0,0.0,7.0,0.0,6324.0,58.0,679.0,675.0,0.0,N
137,6000.0,6000.0,6000.0, 36 months, 11.71%,198.46,B,B3,1 year,RENT,90000.0,Not Verified,Dec-2011,Fully Paid,credit_card,NJ,2.97,1.0,2007-05-01 00:00:00,680.0,684.0,0.0,10.0,0.0,8489.0,56.6,654.0,650.0,0.0,N
138,11100.0,11100.0,11100.0, 36 months,  6.62%,340.82,A,A2,10+ years,RENT,41000.0,Verified,Dec-2011,Charged Off,credit_card,PA,29.85,0.0,1991-01-01 00:00:00,755.0,759.0,1.0,8.0,0.0,17518.0,62.3,634.0,630.0,0.0,N
139,10000.0,10000.0,10000.0, 60 months, 12.69%,225.95,B,B5,2 years,MORTGAGE,56000.0,Source Verified,Dec-2011,Fully Paid,debt_consolidation,CA,10.82,0.0,2000-04-01 00:00:00,735.0,739.0,1.0,11.0,0.0,10081.0,31.2,729.0,725.0,0.0,N
140,6200.0,6200.0,6200.0, 36 months,  6.03%,188.71,A,A1,5 years,MORTGAGE,26500.0,Not Verified,Dec-2011,Fully Paid,small_business,WV,18.2,0.0,2000-06-01 00:00:00,770.0,774.0,0.0,6.0,0.0,2982.0,16.0,789.0,785.0,0.0,N
141,15000.0,15000.0,15000.0, 36 months, 18.64%,547.12,E,E1,1 year,RENT,54000.0,Not Verified,Dec-2011,Fully Paid,debt_consolidation,GA,19.69,0.0,2006-08-01 00:00:00,660.0,664.0,2.0,9.0,0.0,15183.0,90.3,669.0,665.0,0.0,N
142,4200.0,4200.0,4200.0, 36 months, 11.71%,138.92,B,B3,2 years,RENT,53000.0,Not Verified,Dec-2011,Fully Paid,other,MD,16.91,0.0,2002-12-01 00:00:00,680.0,684.0,0.0,15.0,0.0,8336.0,79.7,674.0,670.0,0.0,N
143,14000.0,14000.0,14000.0, 36 months, 14.27%,480.33,C,C2,4 years,RENT,52800.0,Not Verified,Dec-2011,Fully Paid,debt_consolidation,CA,7.36,0.0,2005-02-01 00:00:00,680.0,684.0,1.0,9.0,0.0,13378.0,70.8,669.0,665.0,0.0,N
144,8875.0,8875.0,8875.0, 36 months,  7.51%,276.11,A,A3,1 year,MORTGAGE,38000.0,Not Verified,Dec-2011,Fully Paid,debt_consolidation,GA,23.53,0.0,1993-06-01 00:00:00,740.0,744.0,1.0,13.0,0.0,19056.0,62.1,734.0,730.0,0.0,N
145,13500.0,13500.0,13500.0, 36 months,  9.91%,435.04,B,B1,7 years,RENT,38000.0,Verified,Dec-2011,Fully Paid,debt_consolidation,CA,12.38,0.0,1997-05-01 00:00:00,745.0,749.0,1.0,3.0,0.0,16023.0,67.3,739.0,735.0,0.0,N
146,12000.0,12000.0,12000.0, 36 months,  9.91%,386.7,B,B1,2 years,RENT,42000.0,Not Verified,Dec-2011,Charged Off,debt_consolidation,MN,7.83,0.0,2006-06-01 00:00:00,725.0,729.0,2.0,8.0,0.0,9749.0,65.4,649.0,645.0,0.0,N
147,16000.0,16000.0,15975.0, 60 months, 19.91%,423.11,E,E4,4 years,RENT,55000.0,Verified,Dec-2011,Fully Paid,debt_consolidation,WA,15.8,0.0,2004-02-01 00:00:00,665.0,669.0,0.0,8.0,0.0,7743.0,72.4,724.0,720.0,0.0,N
148,21600.0,21600.0,20498.26578107292, 60 months, 19.42%,565.32,E,E3,8 years,MORTGAGE,60000.0,Source Verified,Dec-2011,Fully Paid,debt_consolidation,GA,16.74,1.0,1990-12-01 00:00:00,675.0,679.0,0.0,6.0,0.0,13354.0,78.1,554.0,550.0,0.0,N
149,6000.0,6000.0,6000.0, 36 months, 10.65%,195.44,B,B2,6 years,MORTGAGE,87000.0,Not Verified,Dec-2011,Fully Paid,home_improvement,NJ,12.86,2.0,2000-03-01 00:00:00,690.0,694.0,0.0,12.0,0.0,11739.0,40.5,729.0,725.0,0.0,N
150,8450.0,8450.0,8425.0, 60 months, 16.77%,208.97,D,D2,5 years,OWN,25000.0,Verified,Dec-2011,Fully Paid,debt_consolidation,IL,22.51,0.0,2004-03-01 00:00:00,690.0,694.0,2.0,6.0,0.0,17614.0,83.5,669.0,665.0,0.0,N
151,20000.0,20000.0,18590.337769793743, 60 months, 13.49%,460.1,C,C1,1 year,RENT,82000.0,Not Verified,Dec-2011,Fully Paid,credit_card,OH,17.68,0.0,1995-02-01 00:00:00,715.0,719.0,0.0,13.0,0.0,26693.0,61.4,804.0,800.0,0.0,N
152,10000.0,10000.0,10000.0, 36 months, 11.71%,330.76,B,B3,8 years,RENT,60000.0,Not Verified,Dec-2011,Charged Off,debt_consolidation,CA,22.08,0.0,2001-07-01 00:00:00,695.0,699.0,0.0,8.0,0.0,5626.0,29.3,594.0,590.0,0.0,N
153,12000.0,12000.0,12000.0, 36 months, 16.29%,423.61,D,D1,5 years,MORTGAGE,80000.0,Verified,Dec-2011,Fully Paid,credit_card,GA,18.18,0.0,2002-04-01 00:00:00,685.0,689.0,0.0,8.0,0.0,29609.0,97.2,714.0,710.0,0.0,N
154,13475.0,13475.0,13450.0, 60 months, 13.49%,309.99,C,C1,10+ years,RENT,25000.0,Verified,Dec-2011,Charged Off,credit_card,CA,21.89,0.0,2001-12-01 00:00:00,730.0,734.0,1.0,7.0,0.0,9943.0,65.8,634.0,630.0,0.0,N
155,7200.0,7200.0,7200.0, 36 months, 12.42%,240.59,B,B4,5 years,RENT,48000.0,Not Verified,Dec-2011,Fully Paid,major_purchase,IL,17.43,0.0,2006-09-01 00:00:00,685.0,689.0,1.0,7.0,0.0,16450.0,80.2,619.0,615.0,0.0,N
156,5600.0,5600.0,5600.0, 36 months, 14.65%,193.17,C,C3,1 year,MORTGAGE,85000.0,Not Verified,Dec-2011,Charged Off,debt_consolidation,AZ,12.24,1.0,1999-05-01 00:00:00,675.0,679.0,3.0,8.0,0.0,6812.0,90.8,554.0,550.0,0.0,N
157,12000.0,12000.0,11975.0, 36 months, 14.27%,411.71,C,C2,< 1 year,RENT,57000.0,Verified,Dec-2011,Fully Paid,debt_consolidation,CA,10.86,0.0,1998-08-01 00:00:00,680.0,684.0,1.0,7.0,0.0,9273.0,81.5,704.0,700.0,0.0,N
158,8500.0,8500.0,8500.0, 36 months,  6.03%,258.71,A,A1,2 years,RENT,25000.0,Not Verified,Dec-2011,Fully Paid,credit_card,MD,1.73,0.0,2005-10-01 00:00:00,760.0,764.0,0.0,6.0,0.0,2463.0,28.0,774.0,770.0,0.0,N
159,8000.0,8000.0,8000.0, 36 months,  9.91%,257.8,B,B1,2 years,RENT,34000.0,Source Verified,Dec-2011,Fully Paid,credit_card,PA,18.28,0.0,2005-12-01 00:00:00,710.0,714.0,0.0,6.0,0.0,7434.0,78.5,714.0,710.0,0.0,N
160,8000.0,8000.0,8000.0, 36 months, 12.42%,267.33,B,B4,10+ years,RENT,40000.0,Not Verified,Dec-2011,Fully Paid,credit_card,OR,15.0,0.0,2004-05-01 00:00:00,690.0,694.0,0.0,10.0,0.0,18601.0,88.2,649.0,645.0,0.0,N
161,16000.0,16000.0,8150.0, 60 months, 15.27%,382.92,C,C4,10+ years,RENT,42656.4,Source Verified,Dec-2011,Fully Paid,debt_consolidation,GA,17.44,0.0,2001-10-01 00:00:00,735.0,739.0,1.0,4.0,0.0,12830.0,92.3,674.0,670.0,0.0,N
162,15000.0,15000.0,15000.0, 36 months, 17.27%,536.81,D,D3,2 years,MORTGAGE,44400.0,Source Verified,Dec-2011,Fully Paid,house,FL,3.59,1.0,1983-06-01 00:00:00,670.0,674.0,0.0,6.0,1.0,4582.0,91.6,604.0,600.0,1.0,N
163,10000.0,10000.0,10000.0, 36 months,  9.91%,322.25,B,B1,2 years,OWN,30000.0,Not Verified,Dec-2011,Fully Paid,debt_consolidation,VT,11.24,0.0,1995-02-01 00:00:00,730.0,734.0,1.0,8.0,0.0,9152.0,66.8,754.0,750.0,0.0,N
164,10000.0,10000.0,10000.0, 36 months,  6.62%,307.04,A,A2,5 years,MORTGAGE,70000.0,Not Verified,Dec-2011,Fully Paid,credit_card,NY,16.78,0.0,1994-08-01 00:00:00,740.0,744.0,0.0,9.0,0.0,10770.0,69.0,644.0,640.0,0.0,N
165,8000.0,8000.0,8000.0, 36 months, 14.65%,275.96,C,C3,3 years,RENT,28000.0,Not Verified,Dec-2011,Fully Paid,car,CA,12.6,0.0,2006-09-01 00:00:00,675.0,679.0,1.0,8.0,0.0,6187.0,54.3,764.0,760.0,0.0,N
166,22000.0,22000.0,22000.0, 36 months,  9.91%,708.95,B,B1,2 years,MORTGAGE,50000.0,Verified,Dec-2011,Fully Paid,debt_consolidation,MI,13.22,0.0,1998-09-01 00:00:00,740.0,744.0,4.0,17.0,0.0,21470.0,49.8,724.0,720.0,0.0,N
167,6000.0,6000.0,6000.0, 36 months, 14.27%,205.86,C,C2,10+ years,MORTGAGE,94800.0,Verified,Dec-2011,Fully Paid,car,TX,24.53,0.0,1986-03-01 00:00:00,695.0,699.0,1.0,13.0,0.0,71890.0,95.9,759.0,755.0,0.0,N
168,16000.0,16000.0,15975.0, 60 months,  9.91%,339.25,B,B1,10+ years,OWN,40000.0,Verified,Dec-2011,Fully Paid,debt_consolidation,FL,9.39,0.0,1993-06-01 00:00:00,780.0,784.0,1.0,6.0,0.0,13270.0,28.5,714.0,710.0,0.0,N
169,2500.0,2500.0,2500.0, 36 months,  7.51%,77.78,A,A3,,OWN,12000.0,Source Verified,Dec-2011,Charged Off,debt_consolidation,CA,16.3,0.0,1994-08-01 00:00:00,730.0,734.0,2.0,13.0,0.0,4853.0,42.2,539.0,535.0,0.0,N
170,13500.0,13500.0,13500.0, 36 months,  9.91%,435.04,B,B1,2 years,MORTGAGE,36000.0,Source Verified,Dec-2011,Fully Paid,credit_card,DC,22.93,0.0,1980-04-01 00:00:00,725.0,729.0,1.0,13.0,0.0,25011.0,67.2,734.0,730.0,0.0,N
171,25000.0,25000.0,25000.0, 36 months, 12.42%,835.39,B,B4,2 years,RENT,225000.0,Verified,Dec-2011,Fully Paid,debt_consolidation,NJ,8.32,1.0,2004-07-01 00:00:00,710.0,714.0,0.0,11.0,0.0,30449.0,34.6,679.0,675.0,0.0,N
172,10000.0,10000.0,10000.0, 36 months, 13.49%,339.31,C,C1,2 years,RENT,45900.0,Verified,Dec-2011,Fully Paid,small_business,CA,24.97,0.0,2004-10-01 00:00:00,690.0,694.0,2.0,10.0,0.0,8936.0,48.3,714.0,710.0,0.0,N
173,2500.0,2500.0,2500.0, 36 months, 13.49%,84.83,C,C1,4 years,RENT,27200.0,Not Verified,Dec-2011,Fully Paid,debt_consolidation,WA,6.44,0.0,2008-07-01 00:00:00,685.0,689.0,0.0,6.0,0.0,3473.0,68.1,564.0,560.0,0.0,N
174,7325.0,7325.0,7325.0, 36 months, 12.69%,245.72,B,B5,1 year,RENT,42000.0,Not Verified,Dec-2011,Fully Paid,debt_consolidation,FL,22.57,0.0,1996-05-01 00:00:00,680.0,684.0,3.0,12.0,0.0,7281.0,65.0,754.0,750.0,0.0,N
175,4000.0,4000.0,4000.0, 36 months, 12.42%,133.67,B,B4,5 years,RENT,135000.0,Verified,Dec-2011,Fully Paid,credit_card,NY,12.12,0.0,2004-01-01 00:00:00,695.0,699.0,3.0,11.0,0.0,29311.0,85.7,699.0,695.0,0.0,N
176,10000.0,10000.0,10000.0, 36 months, 13.49%,339.31,C,C1,5 years,RENT,65000.0,Not Verified,Dec-2011,Charged Off,small_business,CA,6.92,1.0,1999-12-01 00:00:00,690.0,694.0,2.0,12.0,0.0,14292.0,69.5,614.0,610.0,0.0,N
177,7750.0,7750.0,7750.0, 36 months, 17.27%,277.36,D,D3,< 1 year,RENT,24000.0,Not Verified,Dec-2011,Charged Off,debt_consolidation,IL,16.1,0.0,2004-09-01 00:00:00,665.0,669.0,1.0,4.0,0.0,2348.0,67.1,614.0,610.0,0.0,N
178,20000.0,20000.0,20000.0, 60 months, 20.89%,539.84,F,F1,6 years,RENT,70000.0,Source Verified,Dec-2011,Charged Off,debt_consolidation,FL,16.63,0.0,2002-11-01 00:00:00,665.0,669.0,1.0,10.0,0.0,10470.0,79.9,544.0,540.0,0.0,N
179,9600.0,9600.0,9600.0, 36 months, 12.42%,320.79,B,B4,10+ years,RENT,65000.0,Verified,Dec-2011,Fully Paid,debt_consolidation,NY,11.65,0.0,2002-08-01 00:00:00,685.0,689.0,0.0,6.0,0.0,11279.0,70.9,714.0,710.0,0.0,N
180,21000.0,21000.0,21000.0, 60 months, 11.71%,464.07,B,B3,3 years,RENT,60000.0,Not Verified,Dec-2011,Charged Off,debt_consolidation,CA,6.62,0.0,1990-12-01 00:00:00,735.0,739.0,0.0,7.0,0.0,10543.0,79.9,684.0,680.0,0.0,N
181,14000.0,14000.0,14000.0, 36 months, 10.65%,456.03,B,B2,3 years,RENT,30000.0,Source Verified,Dec-2011,Fully Paid,credit_card,CT,15.52,0.0,2006-09-01 00:00:00,700.0,704.0,0.0,7.0,0.0,15542.0,65.6,674.0,670.0,0.0,N
182,13350.0,13350.0,13350.0, 36 months, 12.42%,446.1,B,B4,10+ years,RENT,43000.0,Not Verified,Dec-2011,Fully Paid,debt_consolidation,CA,20.57,0.0,1999-05-01 00:00:00,705.0,709.0,0.0,7.0,0.0,11531.0,95.3,684.0,680.0,0.0,N
183,15000.0,15000.0,15000.0, 36 months, 16.77%,533.08,D,D2,10+ years,RENT,42000.0,Verified,Dec-2011,Charged Off,debt_consolidation,WI,19.63,0.0,2001-08-01 00:00:00,665.0,669.0,2.0,10.0,0.0,8238.0,74.9,629.0,625.0,0.0,N
184,15000.0,15000.0,15000.0, 36 months, 17.27%,536.81,D,D3,8 years,RENT,75000.0,Source Verified,Dec-2011,Charged Off,debt_consolidation,CA,16.03,0.0,1991-03-01 00:00:00,665.0,669.0,0.0,10.0,0.0,13505.0,75.9,644.0,640.0,0.0,N
185,11000.0,11000.0,10750.0, 60 months, 13.49%,253.06,C,C1,10+ years,MORTGAGE,129000.0,Verified,Dec-2011,Fully Paid,debt_consolidation,CA,10.94,0.0,1997-11-01 00:00:00,720.0,724.0,0.0,10.0,0.0,1735.0,24.1,669.0,665.0,0.0,N
186,35000.0,35000.0,35000.0, 36 months, 10.65%,1140.07,B,B2,2 years,MORTGAGE,168000.0,Verified,Dec-2011,Fully Paid,debt_consolidation,TX,3.17,1.0,2002-12-01 00:00:00,760.0,764.0,1.0,16.0,0.0,1099.0,1.4,744.0,740.0,0.0,N
187,9000.0,9000.0,9000.0, 36 months, 10.65%,293.16,B,B2,9 years,MORTGAGE,74000.0,Source Verified,Dec-2011,Fully Paid,credit_card,SD,8.89,0.0,1998-09-01 00:00:00,705.0,709.0,0.0,7.0,0.0,7388.0,71.7,684.0,680.0,0.0,N
188,22475.0,22475.0,22425.0, 60 months, 15.27%,537.87,C,C4,7 years,MORTGAGE,52000.0,Verified,Dec-2011,Fully Paid,debt_consolidation,NH,15.23,0.0,1989-09-01 00:00:00,715.0,719.0,1.0,7.0,0.0,18554.0,61.8,559.0,555.0,0.0,N
189,16000.0,16000.0,16000.0, 36 months, 12.69%,536.72,B,B5,1 year,RENT,58500.0,Source Verified,Dec-2011,Charged Off,debt_consolidation,IL,20.64,0.0,1994-09-01 00:00:00,695.0,699.0,0.0,8.0,0.0,26224.0,89.3,654.0,650.0,0.0,Y
